report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-03-31,prod,aws-prod18-mecentral1,security,sam-mgmt-truth1,Karpenter_Disabled,39.09047277750163
2025-03-31,prod,aws-prod8-cacentral1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.100203093004474
2025-03-31,prod,aws-prod21-useast2,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.100619478852785
2025-03-31,prod,aws-prod1-useast1,edge,sam-processing1,Karpenter_Disabled,39.11078378543479
2025-03-31,prod,aws-prod15-eucentral2,security,sam-mgmt-truth1,Karpenter_Disabled,39.113456860002074
2025-03-31,prod,aws-prod5-uswest2,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.15763367599635
2025-03-31,prod,aws-prod17-apsoutheast3,security,sam-mgmt-truth1,Karpenter_Disabled,39.17157904909156
2025-03-31,prod,aws-prod19-eusouth1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.225991966658164
2025-03-31,prod,aws-prod3-eucentral1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.226355093851474
2025-03-31,prod,aws-prod11-saeast1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.2264664528574
2025-03-31,prod,aws-prod20-ilcentral1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.22793832841418
2025-03-31,prod,aws-prod22-apnortheast3,core1,sam-processing-sc3,Karpenter_Disabled,39.23743100865465
2025-03-31,prod,aws-prod1-useast1,core1,sam-restricted9,Karpenter_Disabled,39.25480235628433
2025-03-31,prod,aws-prod19-eusouth1,security,sam-mgmt-truth1,Karpenter_Disabled,39.267432246703514
2025-03-31,prod,aws-prod1-useast1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.29013798187792
2025-03-31,prod,aws-prod21-useast2,security,sam-mgmt-truth1,Karpenter_Disabled,39.315756898043254
2025-03-31,prod,aws-prod11-saeast1,security,sam-mgmt-truth1,Karpenter_Disabled,39.34222815849694
2025-03-31,prod,aws-prod9-apnortheast1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.342655857419196
2025-03-31,prod,aws-prod8-cacentral1,security,sam-mgmt-truth1,Karpenter_Disabled,39.344464232027015
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted7,Karpenter_Disabled,39.35987142037724
2025-03-31,prod,aws-prod17-apsoutheast3,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.405288035717525
2025-03-31,prod,aws-prod18-mecentral1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.4064742512156
2025-03-31,dev,fdev1-uswest2,foundation,sam-processing3,Karpenter_Disabled,39.43590536842527
