report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted9,Karpenter_Disabled,41.20078786969798
2025-10-31,prod,aws-prod0-uswest2,foundation,sam-logging-monitoring1,Karpenter_Disabled,41.20334795417857
2025-10-31,prod,aws-prod11-saeast1,edge,sam-processing1,Karpenter_Disabled,41.40453891220173
2025-10-31,prod,aws-prod2-apsouth1,einstein,sam-restricted1,Karpenter_Disabled,41.40898111812702
2025-10-31,prod,aws-prod2-apsouth1,edge,sam-processing1,Karpenter_Disabled,41.411082303346895
2025-10-31,prod,aws-prod5-uswest2,einstein,sam-restricted1,Karpenter_Disabled,41.535478975446544
2025-10-31,prod,aws-prod13-euwest2,core1,sam-restricted1,Karpenter_Disabled,41.572199079087646
2025-10-31,prod,aws-prod24-apsouth2,crypto,sam-mgmt-truth1,Karpenter_Disabled,41.615080817588286
2025-10-31,prod,aws-prod9-apnortheast1,core1,sam-restricted2,Karpenter_Disabled,41.64040453381251
2025-10-31,prod,aws-prod22-apnortheast3,einstein,sam-restricted1,Karpenter_Disabled,41.650509426449936
2025-10-31,prod,aws-prod14-apnortheast2,einstein,sam-restricted1,Karpenter_Disabled,41.698117976042596
2025-10-31,prod,aws-prod16-eunorth1,einstein,sam-restricted1,Karpenter_Disabled,41.800168512763975
2025-10-31,prod,aws-prod19-eusouth1,einstein,sam-restricted1,Karpenter_Disabled,41.83549048334464
2025-10-31,prod,aws-prod19-eusouth1,core1,sam-restricted2,Karpenter_Disabled,41.89618409193877
2025-10-31,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon3,Karpenter_Disabled,41.91373016838588
2025-10-31,prod,aws-prod3-eucentral1,einstein,sam-restricted1,Karpenter_Disabled,41.99184305931622
2025-10-31,prod,aws-prod4-apsoutheast2,core1,sam-restricted2,Karpenter_Disabled,42.00696943835766
2025-10-31,prod,aws-prod18-mecentral1,einstein,sam-restricted1,Karpenter_Disabled,42.03957406007668
2025-10-31,prod,aws-prod17-apsoutheast3,einstein,sam-restricted1,Karpenter_Disabled,42.05771814898791
2025-10-31,prod,aws-prod12-euwest3,einstein,sam-restricted1,Karpenter_Disabled,42.06614184311128
2025-10-31,prod,aws-prod4-apsoutheast2,einstein,sam-restricted1,Karpenter_Disabled,42.06761545496113
2025-10-31,prod,aws-prod9-apnortheast1,einstein,sam-restricted1,Karpenter_Disabled,42.08585855874924
2025-10-31,prod,aws-prod13-euwest2,core1,sam-restricted3,Karpenter_Disabled,42.15947807490981
2025-10-31,prod,aws-prod10-apsoutheast1,einstein,sam-restricted1,Karpenter_Disabled,42.17305257722659
2025-10-31,prod,aws-prod22-apnortheast3,core1,sam-restricted5,Karpenter_Disabled,42.27673021361909
2025-10-31,prod,aws-prod4-apsoutheast2,core1,sam-restricted3,Karpenter_Disabled,42.48307339892701
2025-10-31,prod,aws-prod24-apsouth2,edge,sam-processing1,Karpenter_Disabled,42.509716795911714
2025-10-31,prod,aws-prod10-apsoutheast1,core1,sam-restricted1,Karpenter_Disabled,42.907296473722454
2025-10-31,prod,aws-prod3-eucentral1,tableau,sam-processing2,Karpenter_Disabled,43.08643088610747
2025-10-31,prod,aws-prod4-apsoutheast2,edge,sam-processing1,Karpenter_Disabled,43.098631984258894
2025-10-31,prod,aws-prod21-useast2,security,sam-mgmt-truth1,Karpenter_Disabled,43.37850731624638
2025-10-31,prod,aws-prod24-apsouth2,security,sam-mgmt-truth1,Karpenter_Disabled,43.577123493527
2025-10-31,prod,aws-prod20-ilcentral1,foundation,sam-logging-monitoring1,Karpenter_Disabled,43.60252724071049
2025-10-31,test,test1-uswest2,fieldservice,sam-processing1,Karpenter_Enabled,43.62156626966131
2025-10-31,prod,aws-prod19-eusouth1,core1,sam-restricted3,Karpenter_Disabled,43.627198086677296
2025-10-31,prod,aws-prod16-eunorth1,security,sam-mgmt-truth1,Karpenter_Disabled,43.65312976778611
2025-10-31,prod,aws-prod20-ilcentral1,security,sam-mgmt-truth1,Karpenter_Disabled,43.852861926171734
2025-10-31,test,test1-uswest2,core3,sam-bigdata3,Karpenter_Disabled,44.05707809167133
2025-10-31,prod,aws-prod24-apsouth2,core1,sam-restricted4,Karpenter_Disabled,44.06203451108001
2025-10-31,prod,aws-prod2-apsouth1,core1,sam-restricted2,Karpenter_Disabled,44.17598850034179
2025-10-31,prod,aws-prod16-eunorth1,core1,sam-restricted7,Karpenter_Disabled,44.29921905069708
2025-10-31,prod,aws-prod8-cacentral1,security,sam-mgmt-truth1,Karpenter_Disabled,44.30309492778948
2025-10-31,prod,aws-prod22-apnortheast3,core1,sam-restricted2,Karpenter_Disabled,44.51480405808779
2025-10-31,prod,aws-prod14-apnortheast2,core1,sam-restricted1,Karpenter_Disabled,44.58372461127183
2025-10-31,prod,aws-prod13-euwest2,security,sam-mgmt-truth1,Karpenter_Disabled,44.718198329485304
